clothing_id,product_name,rating,review_text,recommended_ind,positive_feedback_count,class_name
21557,SET OF 6 FUNKY BEAKERS,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
21557,SET OF 6 FUNKY BEAKERS,5,"Excellent item, super fast delivery and true to size.",1,6,General
21557,SET OF 6 FUNKY BEAKERS,4,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
15056BL,EDWARDIAN PARASOL BLACK,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
15056BL,EDWARDIAN PARASOL BLACK,5,"Excellent item, super fast delivery and true to size.",1,3,General
15056BL,EDWARDIAN PARASOL BLACK,5,Love this product! The quality is fantastic and fits perfectly.,1,7,General
15056N,EDWARDIAN PARASOL NATURAL,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
15056N,EDWARDIAN PARASOL NATURAL,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
15056N,EDWARDIAN PARASOL NATURAL,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
15056N,EDWARDIAN PARASOL NATURAL,5,Love this product! The quality is fantastic and fits perfectly.,1,4,General
15056N,EDWARDIAN PARASOL NATURAL,5,"Excellent item, super fast delivery and true to size.",1,7,General
15056N,EDWARDIAN PARASOL NATURAL,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
15056N,EDWARDIAN PARASOL NATURAL,4,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
15056N,EDWARDIAN PARASOL NATURAL,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
15056N,EDWARDIAN PARASOL NATURAL,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,5,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,Love this product! The quality is fantastic and fits perfectly.,1,4,General
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,5,Love this product! The quality is fantastic and fits perfectly.,1,4,General
22176,BLUE OWL SOFT TOY,3,Runs very large and baggy. Had to return it for a smaller size.,0,9,General
22176,BLUE OWL SOFT TOY,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,8,General
22176,BLUE OWL SOFT TOY,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,1,General
22176,BLUE OWL SOFT TOY,3,Runs very large and baggy. Had to return it for a smaller size.,0,6,General
22176,BLUE OWL SOFT TOY,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,2,General
22176,BLUE OWL SOFT TOY,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,6,General
22176,BLUE OWL SOFT TOY,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,6,General
22176,BLUE OWL SOFT TOY,2,Runs very large and baggy. Had to return it for a smaller size.,0,2,General
22176,BLUE OWL SOFT TOY,2,Runs very large and baggy. Had to return it for a smaller size.,0,5,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,3,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1,Runs very large and baggy. Had to return it for a smaller size.,0,0,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,Runs very large and baggy. Had to return it for a smaller size.,0,8,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1,Runs very large and baggy. Had to return it for a smaller size.,0,5,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,3,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,1,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1,Runs very large and baggy. Had to return it for a smaller size.,0,4,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,2,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,5,General
22778,GLASS CLOCHE SMALL,4,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
22778,GLASS CLOCHE SMALL,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22778,GLASS CLOCHE SMALL,5,"Excellent item, super fast delivery and true to size.",1,5,General
22778,GLASS CLOCHE SMALL,5,"Excellent item, super fast delivery and true to size.",1,3,General
22778,GLASS CLOCHE SMALL,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
22719,GUMBALL MONOCHROME COAT RACK,4,"Excellent item, super fast delivery and true to size.",1,7,General
22719,GUMBALL MONOCHROME COAT RACK,4,"Excellent item, super fast delivery and true to size.",1,6,General
22719,GUMBALL MONOCHROME COAT RACK,4,"Excellent item, super fast delivery and true to size.",1,7,General
22719,GUMBALL MONOCHROME COAT RACK,5,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
22719,GUMBALL MONOCHROME COAT RACK,4,"Excellent item, super fast delivery and true to size.",1,8,General
22719,GUMBALL MONOCHROME COAT RACK,5,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
22719,GUMBALL MONOCHROME COAT RACK,5,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22719,GUMBALL MONOCHROME COAT RACK,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
22719,GUMBALL MONOCHROME COAT RACK,5,"Excellent item, super fast delivery and true to size.",1,3,General
22719,GUMBALL MONOCHROME COAT RACK,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
22719,GUMBALL MONOCHROME COAT RACK,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"Excellent item, super fast delivery and true to size.",1,6,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,4,"Excellent item, super fast delivery and true to size.",1,3,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,4,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
21523,DOORMAT FANCY FONT HOME SWEET HOME,5,"Excellent item, super fast delivery and true to size.",1,8,General
D,Discount,4,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
D,Discount,5,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
D,Discount,5,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
D,Discount,5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
D,Discount,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21912,VINTAGE SNAKES & LADDERS,2,Ripped along the seam after just one wash. Poor material quality.,0,3,General
21912,VINTAGE SNAKES & LADDERS,3,Color faded immediately after washing. Very rough fabric.,0,8,General
21912,VINTAGE SNAKES & LADDERS,1,Ripped along the seam after just one wash. Poor material quality.,0,4,General
21832,CHOCOLATE CALCULATOR,5,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
21832,CHOCOLATE CALCULATOR,4,"Excellent item, super fast delivery and true to size.",1,3,General
21832,CHOCOLATE CALCULATOR,4,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
21832,CHOCOLATE CALCULATOR,4,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
21832,CHOCOLATE CALCULATOR,4,"Excellent item, super fast delivery and true to size.",1,2,General
21832,CHOCOLATE CALCULATOR,4,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
21832,CHOCOLATE CALCULATOR,5,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
22379,RECYCLING BAG RETROSPOT ,4,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
22379,RECYCLING BAG RETROSPOT ,4,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22379,RECYCLING BAG RETROSPOT ,4,Love this product! The quality is fantastic and fits perfectly.,1,4,General
22379,RECYCLING BAG RETROSPOT ,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22381,TOY TIDY PINK POLKADOT,5,"Excellent item, super fast delivery and true to size.",1,6,General
22381,TOY TIDY PINK POLKADOT,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22381,TOY TIDY PINK POLKADOT,5,"Excellent item, super fast delivery and true to size.",1,3,General
22798,ANTIQUE GLASS DRESSING TABLE POT,2,The fit is very awkward and much shorter than shown in photos.,0,4,General
22798,ANTIQUE GLASS DRESSING TABLE POT,3,Runs very large and baggy. Had to return it for a smaller size.,0,2,General
22798,ANTIQUE GLASS DRESSING TABLE POT,3,The fit is very awkward and much shorter than shown in photos.,0,5,General
22798,ANTIQUE GLASS DRESSING TABLE POT,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
22798,ANTIQUE GLASS DRESSING TABLE POT,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,4,General
22798,ANTIQUE GLASS DRESSING TABLE POT,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,1,General
22798,ANTIQUE GLASS DRESSING TABLE POT,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
22798,ANTIQUE GLASS DRESSING TABLE POT,2,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,4,General
22926,IVORY GIANT GARDEN THERMOMETER,1,Felt ripped off. Cost too much for something that looks cheap.,0,0,General
22926,IVORY GIANT GARDEN THERMOMETER,1,Overpriced for what it is. The material feels cheap for this price point.,0,9,General
22926,IVORY GIANT GARDEN THERMOMETER,1,Not worth the money. Very expensive for such basic quality.,0,4,General
22926,IVORY GIANT GARDEN THERMOMETER,2,Overpriced for what it is. The material feels cheap for this price point.,0,4,General
22926,IVORY GIANT GARDEN THERMOMETER,1,Overpriced for what it is. The material feels cheap for this price point.,0,2,General
22926,IVORY GIANT GARDEN THERMOMETER,3,Overpriced for what it is. The material feels cheap for this price point.,0,4,General
22926,IVORY GIANT GARDEN THERMOMETER,3,Overpriced item. You can find better quality for half the price.,0,4,General
22926,IVORY GIANT GARDEN THERMOMETER,2,Not worth the money. Very expensive for such basic quality.,0,3,General
22926,IVORY GIANT GARDEN THERMOMETER,2,Not worth the money. Very expensive for such basic quality.,0,7,General
22926,IVORY GIANT GARDEN THERMOMETER,1,Felt ripped off. Cost too much for something that looks cheap.,0,3,General
22839,3 TIER CAKE TIN GREEN AND CREAM,1,Ripped along the seam after just one wash. Poor material quality.,0,0,General
22839,3 TIER CAKE TIN GREEN AND CREAM,1,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
22839,3 TIER CAKE TIN GREEN AND CREAM,1,Disappointed with the material. Fabric is paper thin and see-through.,0,0,General
22839,3 TIER CAKE TIN GREEN AND CREAM,1,Ripped along the seam after just one wash. Poor material quality.,0,0,General
22839,3 TIER CAKE TIN GREEN AND CREAM,2,Ripped along the seam after just one wash. Poor material quality.,0,9,General
22839,3 TIER CAKE TIN GREEN AND CREAM,1,"Quality is poor, threads coming loose everywhere.",0,6,General
22839,3 TIER CAKE TIN GREEN AND CREAM,3,Ripped along the seam after just one wash. Poor material quality.,0,5,General
22838,3 TIER CAKE TIN RED AND CREAM,3,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
22838,3 TIER CAKE TIN RED AND CREAM,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,4,General
22838,3 TIER CAKE TIN RED AND CREAM,1,Runs very large and baggy. Had to return it for a smaller size.,0,6,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,0,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,3,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,7,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,1,The fit is very awkward and much shorter than shown in photos.,0,4,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,1,Runs very large and baggy. Had to return it for a smaller size.,0,7,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,3,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,3,The fit is very awkward and much shorter than shown in photos.,0,2,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,3,The fit is very awkward and much shorter than shown in photos.,0,2,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,2,The fit is very awkward and much shorter than shown in photos.,0,4,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,5,General
22783,SET 3 WICKER OVAL BASKETS W LIDS,2,Runs very large and baggy. Had to return it for a smaller size.,0,5,General
35004C,SET OF 3 COLOURED  FLYING DUCKS,4,Love this product! The quality is fantastic and fits perfectly.,1,1,General
35004C,SET OF 3 COLOURED  FLYING DUCKS,4,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
35004C,SET OF 3 COLOURED  FLYING DUCKS,5,"Excellent item, super fast delivery and true to size.",1,3,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,2,Overpriced for what it is. The material feels cheap for this price point.,0,6,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,3,Not worth the money. Very expensive for such basic quality.,0,1,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,1,Not worth the money. Very expensive for such basic quality.,0,3,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,3,Overpriced item. You can find better quality for half the price.,0,7,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,2,Not worth the money. Very expensive for such basic quality.,0,4,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,3,Overpriced item. You can find better quality for half the price.,0,1,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,2,Felt ripped off. Cost too much for something that looks cheap.,0,0,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,2,Overpriced item. You can find better quality for half the price.,0,6,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,1,Overpriced for what it is. The material feels cheap for this price point.,0,7,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,2,Felt ripped off. Cost too much for something that looks cheap.,0,9,General
82484,WOOD BLACK BOARD ANT WHITE FINISH,2,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,5,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,5,Love this product! The quality is fantastic and fits perfectly.,1,4,General
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,5,"High quality fabric, beautiful color, would definitely buy again!",1,6,General
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,5,"Excellent item, super fast delivery and true to size.",1,5,General
22464,HANGING METAL HEART LANTERN,1,Not worth the money. Very expensive for such basic quality.,0,1,General
22464,HANGING METAL HEART LANTERN,1,Not worth the money. Very expensive for such basic quality.,0,4,General
22464,HANGING METAL HEART LANTERN,3,Felt ripped off. Cost too much for something that looks cheap.,0,1,General
